t;z;y;vz;vy;az;ay
2.47e-12;7.137506533397633e-6;1.0923227533578692e-9;6.937214601343611e6;940.9774712578114;1.0765759919785709e11;1.6475900179627873e7
2.4710000000000003e-12;7.144443747998977e-6;1.093263730829127e-9;6.937214601451268e6;940.9774712742874;1.074486308577424e11;1.644210454829575e7
2.4720000000000004e-12;7.151380962600429e-6;1.0942047083004014e-9;6.937214601558717e6;940.9774712907295;1.0724027035336382e11;1.640841249455542e7
2.473e-12;7.158318177201988e-6;1.095145685771692e-9;6.937214601665957e6;940.9774713071379;1.0703251532961897e11;1.6374823596670814e7
2.474e-12;7.165255391803653e-6;1.0960866632429993e-9;6.937214601772989e6;940.9774713235126;1.0682536344280077e11;1.6341337435045155e7
2.4750000000000003e-12;7.172192606405427e-6;1.097027640714323e-9;6.937214601879815e6;940.977471339854;1.0661881236053111e11;1.630795359220793e7
2.4760000000000004e-12;7.179129821007307e-6;1.0979686181856628e-9;6.937214601986433e6;940.9774713561619;1.064128597616955e11;1.6274671652802058e7
2.477e-12;7.186067035609293e-6;1.098909595657019e-9;6.937214602092846e6;940.9774713724366;1.0620750333637766e11;1.6241491203571053e7
2.478e-12;7.193004250211386e-6;1.0998505731283914e-9;6.937214602199053e6;940.9774713886782;1.0600274078579483e11;1.6208411833346343e7
2.4790000000000002e-12;7.199941464813585e-6;1.1007915505997801e-9;6.9372146023050565e6;940.9774714048866;1.0579856982223332e11;1.61754331330346e7
2.4800000000000003e-12;7.2068786794158905e-6;1.101732528071185e-9;6.937214602410855e6;940.9774714210621;1.055949881689849e11;1.6142554695605285e7
2.481e-12;7.2138158940183016e-6;1.102673505542606e-9;6.93721460251645e6;940.9774714372046;1.0539199356028287e11;1.6109776116078133e7
2.482e-12;7.220753108620818e-6;1.103614483014043e-9;6.937214602621842e6;940.9774714533144;1.0518958374123947e11;1.6077096991510855e7
2.4830000000000002e-12;7.22769032322344e-6;1.1045554604854963e-9;6.937214602727031e6;940.9774714693915;1.0498775646778308e11;1.6044516920986833e7
2.4840000000000003e-12;7.234627537826167e-6;1.1054964379569657e-9;6.937214602832019e6;940.977471485436;1.0478650950659589e11;1.6012035505602958e7
2.485e-12;7.241564752428999e-6;1.1064374154284511e-9;6.937214602936806e6;940.977471501448;1.0458584063505232e11;1.597965234845751e7
2.486e-12;7.248501967031936e-6;1.1073783928999526e-9;6.937214603041392e6;940.9774715174277;1.0438574764115747e11;1.5947367054638159e7
2.4870000000000002e-12;7.255439181634977e-6;1.10831937037147e-9;6.937214603145777e6;940.9774715333751;1.0418622832348647e11;1.5915179231210064e7
2.4880000000000003e-12;7.262376396238123e-6;1.1092603478430034e-9;6.937214603249963e6;940.9774715492903;1.0398728049112352e11;1.5883088487203978e7
2.489e-12;7.269313610841372e-6;1.1102013253145528e-9;6.93721460335395e6;940.9774715651733;1.0378890196360205e11;1.5851094433604512e7
2.49e-12;7.276250825444726e-6;1.1111423027861179e-9;6.937214603457739e6;940.9774715810245;1.0359109057084488e11;1.5819196683338452e7
2.491e-12;7.283188040048184e-6;1.112083280257699e-9;6.93721460356133e6;940.9774715968437;1.0339384415310478e11;1.5787394851263152e7
2.4920000000000003e-12;7.2901252546517455e-6;1.1130242577292956e-9;6.937214603664723e6;940.977471612631;1.0319716056090573e11;1.5755688554155033e7
2.4930000000000004e-12;7.29706246925541e-6;1.1139652352009083e-9;6.93721460376792e6;940.9774716283868;1.030010376549841e11;1.572407741069811e7
2.494e-12;7.303999683859178e-6;1.1149062126725367e-9;6.937214603870922e6;940.9774716441108;1.0280547330623068e11;1.5692561041472666e7
2.495e-12;7.310936898463049e-6;1.1158471901441808e-9;6.937214603973728e6;940.9774716598033;1.0261046539563283e11;1.5661139068943955e7
2.4960000000000003e-12;7.317874113067023e-6;1.1167881676158406e-9;6.937214604076338e6;940.9774716754645;1.0241601181421707e11;1.5629811117450994e7
2.4970000000000004e-12;7.324811327671099e-6;1.1177291450875162e-9;6.937214604178754e6;940.9774716910943;1.0222211046299214e11;1.559857681319546e7
2.498e-12;7.331748542275278e-6;1.1186701225592072e-9;6.937214604280976e6;940.9774717066929;1.0202875925289212e11;1.5567435784230595e7
2.499e-12;7.338685756879559e-6;1.119611100030914e-9;6.937214604383005e6;940.9774717222604;1.0183595610472046e11;1.5536387660450296e7
2.5000000000000003e-12;7.345622971483942e-6;1.1205520775026362e-9;6.937214604484841e6;940.9774717377968;1.0164369894909396e11;1.5505432073578179e7
2.5010000000000003e-12;7.352560186088427e-6;1.121493054974374e-9;6.937214604586485e6;940.9774717533022;1.0145198572638712e11;1.547456865715674e7
2.502e-12;7.359497400693013e-6;1.1224340324461273e-9;6.937214604687937e6;940.9774717687768;1.012608143866772e11;1.5443797046536652e7
2.503e-12;7.366434615297701e-6;1.1233750099178961e-9;6.937214604789197e6;940.9774717842206;1.0107018288968925e11;1.5413116878866065e7
2.5040000000000002e-12;7.3733718299024905e-6;1.1243159873896804e-9;6.937214604890267e6;940.9774717996337;1.008800892047417e11;1.5382527793080002e7
2.5050000000000003e-12;7.380309044507381e-6;1.12525696486148e-9;6.937214604991147e6;940.9774718150162;1.0069053131069241e11;1.5352029429889852e7
2.506e-12;7.387246259112372e-6;1.126197942333295e-9;6.937214605091838e6;940.9774718303682;1.0050150719588492e11;1.5321621431772918e7
2.507e-12;7.394183473717464e-6;1.1271389198051254e-9;6.93721460519234e6;940.9774718456898;1.0031301485809471e11;1.5291303442961972e7
2.5080000000000002e-12;7.401120688322657e-6;1.1280798972769711e-9;6.937214605292653e6;940.9774718609812;1.0012505230447676e11;1.5261075109435024e7
2.5090000000000003e-12;7.408057902927949e-6;1.1290208747488322e-9;6.937214605392777e6;940.9774718762422;9.993761755151251e10;1.5230936078905039e7
2.51e-12;7.414995117533342e-6;1.1299618522207085e-9;6.937214605492715e6;940.9774718914732;9.975070862495766e10;1.5200886000809768e7
2.511e-12;7.421932332138835e-6;1.1309028296926e-9;6.937214605592466e6;940.977471906674;9.956432355979001e10;1.517092452630163e7
2.512e-12;7.428869546744427e-6;1.1318438071645067e-9;6.93721460569203e6;940.977471921845;9.937846040015807e10;1.5141051308237717e7
2.5130000000000003e-12;7.435806761350119e-6;1.1327847846364285e-9;6.937214605791409e6;940.977471936986;9.919311719932953e10;1.5111266001169791e7
2.5140000000000004e-12;7.4427439759559104e-6;1.1337257621083654e-9;6.937214605890602e6;940.9774719520973;9.900829201964046e10;1.50815682613344e7
2.515e-12;7.449681190561801e-6;1.1346667395803174e-9;6.93721460598961e6;940.9774719671789;9.882398293244453e10;1.5051957746643055e7
2.516e-12;7.456618405167791e-6;1.1356077170522846e-9;6.937214606088433e6;940.9774719822308;9.86401880180628e10;1.5022434116672462e7
2.5170000000000003e-12;7.463555619773879e-6;1.1365486945242668e-9;6.9372146061870735e6;940.9774719972532;9.845690536573369e10;1.4992997032654809e7
2.5180000000000004e-12;7.470492834380066e-6;1.137489671996264e-9;6.93721460628553e6;940.9774720122463;9.827413307356311e10;1.4963646157468136e7
2.519e-12;7.4774300489863516e-6;1.1384306494682763e-9;6.937214606383804e6;940.97747202721;9.809186924847566e10;1.4934381155626805e7
2.52e-12;7.484367263592735e-6;1.1393716269403036e-9;6.937214606481896e6;940.9774720421443;9.791011200616501e10;1.490520169327195e7
2.5210000000000003e-12;7.491304478199217e-6;1.1403126044123458e-9;6.937214606579806e6;940.9774720570496;9.772885947104555e10;1.4876107438162057e7
2.5220000000000004e-12;7.498241692805797e-6;1.1412535818844028e-9;6.937214606677535e6;940.9774720719257;9.754810977620395e10;1.4847098059663603e7
2.523e-12;7.505178907412475e-6;1.1421945593564748e-9;6.937214606775083e6;940.9774720867728;9.736786106335101e10;1.4818173228741733e7
2.524e-12;7.51211612201925e-6;1.1431355368285616e-9;6.937214606872451e6;940.9774721015909;9.718811148277396e10;1.4789332617951006e7
2.5250000000000002e-12;7.519053336626122e-6;1.1440765143006632e-9;6.937214606969639e6;940.9774721163802;9.70088591932889e10;1.47605759014262e7
2.5260000000000003e-12;7.525990551233092e-6;1.1450174917727796e-9;6.937214607066647e6;940.9774721311408;9.683010236219391e10;1.473190275487324e7
2.527e-12;7.5329277658401586e-6;1.1459584692449107e-9;6.937214607163478e6;940.9774721458726;9.665183916522182e10;1.4703312855560059e7
2.528e-12;7.539864980447322e-6;1.1468994467170565e-9;6.937214607260129e6;940.977472160576;9.647406778649406e10;1.4674805882307654e7
2.5290000000000002e-12;7.546802195054583e-6;1.1478404241892172e-9;6.937214607356603e6;940.9774721752508;9.629678641847412e10;1.464638151548112e7
2.5300000000000003e-12;7.55373940966194e-6;1.1487814016613923e-9;6.9372146074529e6;940.9774721898972;9.611999326192177e10;1.461803943698077e7
2.531e-12;7.560676624269392e-6;1.1497223791335822e-9;6.93721460754902e6;940.9774722045153;9.59436865258473e10;1.4589779330233317e7
2.532e-12;7.5676138388769415e-6;1.1506633566057867e-9;6.937214607644964e6;940.977472219105;9.576786442746638e10;1.4561600880183114e7
2.5330000000000002e-12;7.574551053484586e-6;1.1516043340780059e-9;6.937214607740732e6;940.9774722336666;9.559252519215462e10;1.453350377328343e7
2.5340000000000003e-12;7.581488268092327e-6;1.1525453115502396e-9;6.937214607836325e6;940.9774722482001;9.5417667053403e10;1.4505487697487807e7
2.535e-12;7.588425482700163e-6;1.1534862890224877e-9;6.937214607931742e6;940.9774722627056;9.524328825277362e10;1.4477552342241513e7
2.536e-12;7.595362697308095e-6;1.1544272664947503e-9;6.937214608026986e6;940.9774722771832;9.506938703985495e10;1.4449697398472939e7
2.537e-12;7.602299911916122e-6;1.1553682439670275e-9;6.937214608122055e6;940.9774722916329;9.489596167221846e10;1.4421922558585199e7
2.5380000000000003e-12;7.609237126524244e-6;1.156309221439319e-9;6.937214608216952e6;940.9774723060549;9.472301041537451e10;1.4394227516447635e7
2.5390000000000004e-12;7.616174341132461e-6;1.157250198911625e-9;6.937214608311675e6;940.9774723204491;9.455053154272928e10;1.4366611967387516e7
2.54e-12;7.623111555740772e-6;1.1581911763839456e-9;6.937214608406225e6;940.9774723348157;9.43785233355416e10;1.4339075608181702e7
2.541e-12;7.630048770349179e-6;1.1591321538562804e-9;6.937214608500604e6;940.9774723491548;9.420698408287997e10;1.4311618137048379e7
2.5420000000000003e-12;7.636985984957679e-6;1.1600731313286295e-9;6.937214608594811e6;940.9774723634664;9.403591208158043e10;1.4284239253638912e7
2.5430000000000004e-12;7.643923199566274e-6;1.161014108800993e-9;6.937214608688846e6;940.9774723777506;9.386530563620364e10;1.425693865902962e7
2.544e-12;7.650860414174963e-6;1.1619550862733708e-9;6.937214608782711e6;940.9774723920075;9.369516305899374e10;1.4229716055713803e7
2.545e-12;7.657797628783746e-6;1.162896063745763e-9;6.937214608876406e6;940.9774724062372;9.352548266983566e10;1.4202571147593563e7
2.5460000000000003e-12;7.664734843392623e-6;1.163837041218169e-9;6.9372146089699315e6;940.9774724204398;9.335626279621425e10;1.4175503639971932e7
2.5470000000000004e-12;7.671672058001592e-6;1.1647780186905895e-9;6.937214609063288e6;940.9774724346153;9.31875017731731e10;1.4148513239544919e7
2.548e-12;7.678609272610655e-6;1.1657189961630242e-9;6.937214609156475e6;940.9774724487638;9.3019197943273e10;1.4121599654393563e7
2.549e-12;7.685546487219811e-6;1.166659973635473e-9;6.937214609249495e6;940.9774724628854;9.285134965655203e10;1.4094762593976213e7
2.5500000000000002e-12;7.69248370182906e-6;1.1676009511079357e-9;6.937214609342346e6;940.9774724769802;9.268395527048459e10;1.4068001769120675e7
2.5510000000000003e-12;7.699420916438403e-6;1.1685419285804128e-9;6.93721460943503e6;940.9774724910482;9.251701314994124e10;1.4041316892016506e7
2.552e-12;7.706358131047838e-6;1.169482906052904e-9;6.937214609527547e6;940.9774725050895;9.235052166714914e10;1.4014707676207373e7
2.553e-12;7.713295345657365e-6;1.170423883525409e-9;6.937214609619898e6;940.9774725191043;9.218447920165187e10;1.3988173836583374e7
2.5540000000000002e-12;7.720232560266985e-6;1.171364860997928e-9;6.937214609712082e6;940.9774725330924;9.201888414027048e10;1.3961715089373525e7
2.5550000000000003e-12;7.727169774876697e-6;1.172305838470461e-9;6.937214609804101e6;940.9774725470542;9.185373487706392e10;1.3935331152138187e7
2.556e-12;7.734106989486502e-6;1.173246815943008e-9;6.937214609895955e6;940.9774725609894;9.168902981329027e10;1.3909021743761603e7
2.557e-12;7.741044204096398e-6;1.174187793415569e-9;6.937214609987644e6;940.9774725748985;9.152476735736812e10;1.3882786584444506e7
2.5580000000000002e-12;7.747981418706386e-6;1.175128770888144e-9;6.937214610079168e6;940.9774725887812;9.1360945924838e10;1.3856625395696701e7
2.5590000000000003e-12;7.754918633316465e-6;1.1760697483607327e-9;6.937214610170529e6;940.9774726026378;9.119756393832419e10;1.3830537900329752e7
2.5600000000000004e-12;7.761855847926636e-6;1.1770107258333353e-9;6.937214610261727e6;940.9774726164684;9.103461982749695e10;1.3804523822449721e7
2.561e-12;7.768793062536898e-6;1.1779517033059518e-9;6.937214610352762e6;940.9774726302729;9.087211202903424e10;1.3778582887449868e7
2.562e-12;7.77573027714725e-6;1.178892680778582e-9;6.937214610443634e6;940.9774726440515;9.071003898658492e10;1.3752714822003553e7
2.5630000000000003e-12;7.782667491757694e-6;1.179833658251226e-9;6.937214610534344e6;940.9774726578042;9.054839915073111e10;1.3726919354057048e7
2.5640000000000004e-12;7.789604706368229e-6;1.1807746357238839e-9;6.937214610624893e6;940.9774726715311;9.038719097895108e10;1.370119621282242e7
2.565e-12;7.796541920978854e-6;1.1817156131965553e-9;6.93721461071528e6;940.9774726852323;9.022641293558263e10;1.3675545128770536e7
2.566e-12;7.803479135589568e-6;1.1826565906692406e-9;6.937214610805507e6;940.9774726989078;9.006606349178662e10;1.3649965833624048e7
2.5670000000000003e-12;7.810416350200374e-6;1.1835975681419396e-9;6.937214610895573e6;940.9774727125578;8.990614112551012e10;1.362445806035037e7
2.5680000000000004e-12;7.81735356481127e-6;1.1845385456146522e-9;6.937214610985479e6;940.9774727261822;8.974664432145103e10;1.3599021543154886e7
2.569e-12;7.824290779422256e-6;1.1854795230873785e-9;6.937214611075226e6;940.9774727397812;8.958757157102159e10;1.3573656017473979e7
2.57e-12;7.831227994033331e-6;1.1864205005601182e-9;6.937214611164814e6;940.9774727533548;8.942892137231293e10;1.3548361219968254e7
2.5710000000000003e-12;7.838165208644496e-6;1.1873614780328715e-9;6.937214611254243e6;940.9774727669032;8.927069223005962e10;1.3523136888515754e7
2.5720000000000003e-12;7.845102423255751e-6;1.1883024555056385e-9;6.937214611343514e6;940.9774727804264;8.91128826556044e10;1.349798276220522e7
2.573e-12;7.852039637867094e-6;1.189243432978419e-9;6.937214611432627e6;940.9774727939244;8.895549116686328e10;1.3472898581329416e7
2.574e-12;7.858976852478527e-6;1.1901844104512129e-9;6.937214611521582e6;940.9774728073974;8.879851628829056e10;1.3447884087378446e7
2.5750000000000002e-12;7.865914067090048e-6;1.1911253879240202e-9;6.937214611610381e6;940.9774728208453;8.86419565508444e10;1.3422939023033187e7
2.5760000000000003e-12;7.872851281701659e-6;1.192066365396841e-9;6.937214611699023e6;940.9774728342682;8.848581049195236e10;1.3398063132158693e7
2.577e-12;7.879788496313357e-6;1.1930073428696752e-9;6.937214611787509e6;940.9774728476663;8.833007665547719e10;1.3373256159797687e7
2.578e-12;7.886725710925144e-6;1.1939483203425228e-9;6.9372146118758395e6;940.9774728610395;8.817475359168298e10;1.3348517852164079e7
2.5790000000000002e-12;7.893662925537021e-6;1.194889297815384e-9;6.937214611964014e6;940.977472874388;8.80198398572015e10;1.3323847956636539e7
2.5800000000000003e-12;7.900600140148986e-6;1.1958302752882583e-9;6.937214612052035e6;940.9774728877119;8.786533401499866e10;1.3299246221752113e7
2.581e-12;7.907537354761039e-6;1.196771252761146e-9;6.9372146121399e6;940.9774729010111;8.771123463434068e10;1.3274712397199782e7
2.582e-12;7.914474569373178e-6;1.197712230234047e-9;6.937214612227611e6;940.9774729142858;8.755754029076189e10;1.3250246233814282e7
2.583e-12;7.921411783985405e-6;1.1986532077069613e-9;6.937214612315169e6;940.977472927536;8.740424956603094e10;1.3225847483569704e7
2.5840000000000003e-12;7.92834899859772e-6;1.1995941851798887e-9;6.937214612402573e6;940.9774729407619;8.725136104811867e10;1.3201515899573345e7
2.5850000000000004e-12;7.935286213210123e-6;1.2005351626528295e-9;6.937214612489824e6;940.9774729539635;8.709887333116513e10;1.317725123605944e7
2.586e-12;7.942223427822612e-6;1.2014761401257834e-9;6.937214612576923e6;940.9774729671407;8.694678501544766e10;1.3153053248383073e7
2.587e-12;7.949160642435189e-6;1.2024171175987506e-9;6.93721461266387e6;940.9774729802937;8.679509470734872e10;1.3128921693014046e7
2.5880000000000003e-12;7.956097857047853e-6;1.2033580950717308e-9;6.937214612750665e6;940.9774729934226;8.664380101932349e10;1.3104856327530723e7
2.5890000000000004e-12;7.963035071660604e-6;1.2042990725447242e-9;6.937214612837309e6;940.9774730065275;8.649290256986891e10;1.3080856910614133e7
2.59e-12;7.969972286273441e-6;1.2052400500177307e-9;6.937214612923802e6;940.9774730196083;8.63423979834915e10;1.3056923202041835e7
2.591e-12;7.976909500886365e-6;1.2061810274907504e-9;6.937214613010144e6;940.9774730326652;8.619228589067628e10;1.3033054962682026e7
2.5920000000000003e-12;7.983846715499375e-6;1.2071220049637831e-9;6.937214613096336e6;940.9774730456983;8.604256492785567e10;1.3009251954487596e7
2.5930000000000004e-12;7.990783930112471e-6;1.208062982436829e-9;6.937214613182379e6;940.9774730587076;8.589323373737823e10;1.298551394049023e7
2.594e-12;7.997721144725654e-6;1.2090039599098877e-9;6.937214613268272e6;940.9774730716931;8.574429096747842e10;1.29618406847946e7
2.595e-12;8.004658359338922e-6;1.2099449373829593e-9;6.937214613354016e6;940.977473084655;8.559573527224536e10;1.2938231952572485e7
2.5960000000000002e-12;8.011595573952276e-6;1.210885914856044e-9;6.937214613439612e6;940.9774730975932;8.54475653115929e10;1.2914687510057041e7
2.5970000000000003e-12;8.018532788565716e-6;1.2118268923291416e-9;6.93721461352506e6;940.977473110508;8.529977975122926e10;1.2891207124537062e7
2.598e-12;8.025470003179241e-6;1.212767869802252e-9;6.93721461361036e6;940.9774731233991;8.515237726262694e10;1.2867790564351244e7
2.599e-12;8.03240721779285e-6;1.2137088472753754e-9;6.9372146136955125e6;940.9774731362669;8.500535652299286e10;1.2844437598882537e7
2.6000000000000002e-12;8.039344432406547e-6;1.2146498247485117e-9;6.937214613780518e6;940.9774731491113;8.485871621523882e10;1.2821147998552518e7
2.6010000000000003e-12;8.046281647020327e-6;1.215590802221661e-9;6.937214613865376e6;940.9774731619325;8.471245502795175e10;1.2797921534815757e7
2.602e-12;8.053218861634193e-6;1.2165317796948229e-9;6.937214613950089e6;940.9774731747304;8.456657165536472e10;1.277475798015431e7
2.603e-12;8.060156076248143e-6;1.2174727571679977e-9;6.9372146140346555e6;940.9774731875052;8.442106479732745e10;1.2751657108072136e7
2.6040000000000002e-12;8.067093290862178e-6;1.218413734641185e-9;6.937214614119076e6;940.9774732002569;8.427593315927763e10;1.2728618693089642e7
2.6050000000000003e-12;8.074030505476298e-6;1.2193547121143853e-9;6.9372146142033525e6;940.9774732129855;8.413117545221194e10;1.2705642510738205e7
2.606e-12;8.0809677200905e-6;1.2202956895875984e-9;6.9372146142874835e6;940.9774732256911;8.398679039265761e10;1.2682728337554777e7
2.607e-12;8.087904934704788e-6;1.221236667060824e-9;6.93721461437147e6;940.9774732383738;8.384277670264359e10;1.265987595107641e7
2.608e-12;8.09484214931916e-6;1.2221776445340624e-9;6.9372146144553125e6;940.9774732510336;8.369913310967284e10;1.2637085129835019e7
2.6090000000000003e-12;8.101779363933615e-6;1.2231186220073135e-9;6.937214614539011e6;940.9774732636707;8.355585834669374e10;1.2614355653351972e7
2.6100000000000004e-12;8.108716578548155e-6;1.2240595994805772e-9;6.937214614622567e6;940.9774732762851;8.341295115207237e10;1.2591687302132817e7
2.611e-12;8.115653793162777e-6;1.2250005769538535e-9;6.93721461470598e6;940.9774732888768;8.327041026956468e10;1.2569079857662043e7
2.612e-12;8.122591007777483e-6;1.2259415544271425e-9;6.93721461478925e6;940.9774733014459;8.312823444828899e10;1.2546533102397854e7
2.6130000000000003e-12;8.129528222392272e-6;1.2268825319004438e-9;6.937214614872378e6;940.9774733139924;8.298642244269823e10;1.2524046819766926e7
2.6140000000000004e-12;8.136465437007144e-6;1.2278235093737578e-9;6.937214614955365e6;940.9774733265165;8.284497301255315e10;1.2501620794159338e7
2.615e-12;8.143402651622098e-6;1.2287644868470844e-9;6.93721461503821e6;940.977473339018;8.270388492289471e10;1.2479254810923351e7
2.616e-12;8.150339866237136e-6;1.2297054643204234e-9;6.937214615120914e6;940.9774733514973;8.256315694401749e10;1.2456948656360364e7
2.6170000000000003e-12;8.157277080852257e-6;1.2306464417937748e-9;6.937214615203477e6;940.9774733639542;8.242278785144266e10;1.2434702117719838e7
2.6180000000000004e-12;8.164214295467461e-6;1.2315874192671388e-9;6.9372146152859e6;940.977473376389;8.228277642589154e10;1.2412514983194271e7
2.619e-12;8.171151510082746e-6;1.2325283967405153e-9;6.937214615368183e6;940.9774733888015;8.214312145325896e10;1.239038704191417e7
2.62e-12;8.178088724698114e-6;1.233469374213904e-9;6.937214615450326e6;940.9774734011919;8.200382172458693e10;1.2368318083943093e7
2.6210000000000002e-12;8.185025939313565e-6;1.2344103516873053e-9;6.93721461553233e6;940.9774734135602;8.186487603603867e10;1.2346307900272712e7
2.6220000000000003e-12;8.191963153929098e-6;1.235351329160719e-9;6.937214615614195e6;940.9774734259065;8.172628318887239e10;1.2324356282817902e7
2.623e-12;8.198900368544712e-6;1.2362923066341448e-9;6.937214615695922e6;940.9774734382308;8.15880419894157e10;1.2302463024411874e7
2.624e-12;8.205837583160407e-6;1.237233284107583e-9;6.937214615777509e6;940.9774734505334;8.145015124903947e10;1.2280627918801276e7
2.6250000000000002e-12;8.212774797776185e-6;1.2381742615810336e-9;6.937214615858959e6;940.977473462814;8.131260978413264e10;1.2258850760641407e7
2.6260000000000003e-12;8.219712012392044e-6;1.2391152390544964e-9;6.937214615940272e6;940.9774734750729;8.117541641607675e10;1.2237131345491443e7
2.627e-12;8.226649227007985e-6;1.2400562165279715e-9;6.937214616021447e6;940.97747348731;8.103856997122067e10;1.221546946980965e7
2.628e-12;8.233586441624007e-6;1.2409971940014588e-9;6.937214616102486e6;940.9774734995254;8.090206928085551e10;1.2193864930948656e7
2.6290000000000002e-12;8.240523656240109e-6;1.2419381714749582e-9;6.937214616183388e6;940.9774735117193;8.076591318118959e10;1.2172317527150746e7
2.6300000000000003e-12;8.247460870856292e-6;1.24287914894847e-9;6.937214616264154e6;940.9774735238916;8.063010051332367e10;1.2150827057543185e7
2.6310000000000004e-12;8.254398085472556e-6;1.2438201264219938e-9;6.937214616344784e6;940.9774735360425;8.04946301232263e10;1.2129393322133573e7
2.632e-12;8.261335300088902e-6;1.2447611038955298e-9;6.937214616425279e6;940.9774735481718;8.035950086170949e10;1.2108016121805254e7
2.633e-12;8.268272514705327e-6;1.2457020813690781e-9;6.937214616505638e6;940.9774735602798;8.02247115844039e10;1.208669525831268e7
2.6340000000000003e-12;8.275209729321832e-6;1.2466430588426384e-9;6.937214616585863e6;940.9774735723665;8.00902611517351e10;1.2065430534276886e7
2.6350000000000004e-12;8.282146943938418e-6;1.2475840363162109e-9;6.937214616665953e6;940.977473584432;7.995614842889915e10;1.204422175318093e7
2.636e-12;8.289084158555084e-6;1.2485250137897953e-9;6.937214616745909e6;940.9774735964762;7.982237228583885e10;1.2023068719365427e7
2.637e-12;8.29602137317183e-6;1.2494659912633918e-9;6.9372146168257315e6;940.9774736084993;7.968893159721962e10;1.2001971238023996e7
2.6380000000000003e-12;8.302958587788654e-6;1.2504069687370002e-9;6.93721461690542e6;940.9774736205012;7.955582524240634e10;1.19809291151989e7
2.6390000000000004e-12;8.309895802405559e-6;1.2513479462106207e-9;6.9372146169849755e6;940.9774736324821;7.942305210543942e10;1.1959942157776562e7
2.64e-12;8.316833017022543e-6;1.2522889236842531e-9;6.937214617064399e6;940.9774736444421;7.929061107501152e10;1.1939010173483174e7
2.641e-12;8.323770231639607e-6;1.2532299011578975e-9;6.93721461714369e6;940.9774736563811;7.915850104444438e10;1.1918132970880348e7
2.6420000000000003e-12;8.33070744625675e-6;1.254170878631554e-9;6.937214617222848e6;940.9774736682992;7.902672091166553e10;1.1897310359360747e7
2.6430000000000004e-12;8.337644660873974e-6;1.2551118561052222e-9;6.937214617301875e6;940.9774736801966;7.889526957918547e10;1.1876542149143778e7
2.644e-12;8.344581875491275e-6;1.2560528335789024e-9;6.93721461738077e6;940.9774736920731;7.876414595407475e10;1.1855828151271313e7
2.645e-12;8.351519090108656e-6;1.2569938110525944e-9;6.937214617459534e6;940.9774737039289;7.863334894794131e10;1.18351681776034e7
2.6460000000000002e-12;8.358456304726116e-6;1.2579347885262984e-9;6.937214617538167e6;940.9774737157641;7.850287747690767e10;1.1814562040814016e7
2.6470000000000003e-12;8.365393519343654e-6;1.2588757660000142e-9;6.93721461761667e6;940.9774737275786;7.837273046158897e10;1.1794009554386918e7
2.648e-12;8.37233073396127e-6;1.2598167434737417e-9;6.937214617695043e6;940.9774737393726;7.824290682706996e10;1.1773510532611342e7
2.649e-12;8.379267948578966e-6;1.260757720947481e-9;6.937214617773286e6;940.9774737511461;7.811340550288336e10;1.1753064790577937e7
2.6500000000000002e-12;8.38620516319674e-6;1.2616986984212322e-9;6.9372146178514e6;940.9774737628992;7.798422542298769e10;1.1732672144174593e7
2.6510000000000003e-12;8.393142377814592e-6;1.2626396758949951e-9;6.937214617929384e6;940.9774737746319;7.785536552574504e10;1.1712332410082303e7
2.652e-12;8.400079592432521e-6;1.2635806533687699e-9;6.93721461800724e6;940.9774737863443;7.772682475389963e10;1.1692045405771116e7
2.653e-12;8.407016807050529e-6;1.2645216308425562e-9;6.937214618084967e6;940.9774737980363;7.759860205455576e10;1.1671810949496016e7
2.6540000000000002e-12;8.413954021668614e-6;1.2654626083163542e-9;6.937214618162566e6;940.977473809708;7.747069637915672e10;1.1651628860292956e7
2.6550000000000003e-12;8.420891236286778e-6;1.266403585790164e-9;6.937214618240037e6;940.9774738213597;7.734310668346281e10;1.163149895797477e7
2.6560000000000004e-12;8.427828450905017e-6;1.2673445632639854e-9;6.937214618317381e6;940.9774738329912;7.721583192753058e10;1.161142106312724e7
2.657e-12;8.434765665523335e-6;1.2682855407378184e-9;6.9372146183945965e6;940.9774738446026;7.708887107569098e10;1.1591394997105058e7
2.658e-12;8.441702880141728e-6;1.269226518211663e-9;6.937214618471686e6;940.977473856194;7.696222309652902e10;1.1571420582027966e7
2.6590000000000003e-12;8.4486400947602e-6;1.2701674956855192e-9;6.937214618548648e6;940.9774738677654;7.683588696286227e10;1.155149764077676e7
2.6600000000000004e-12;8.455577309378748e-6;1.271108473159387e-9;6.937214618625484e6;940.9774738793169;7.670986165172028e10;1.1531625996989438e7
