t;z;y;vz;vy;az;ay;KE;V
3.723e-15;-2.4321459819763437e-8;2.0070615344887465e-11;6.832727392718428e6;53.09484389866441;-5.391727621797917e19;3.2881463940783428e16;1.5511477864746418e-13;1.142963732279792e-14
3.7240000000000006e-15;-2.431462709237072e-8;2.0070668439731362e-11;6.83267347544221e6;53.12772536260519;-5.394056921802232e19;3.2902370103798056e16;1.5511233062551127e-13;1.1432085883143634e-14
3.725e-15;-2.4307794418895276e-8;2.0070721567456726e-11;6.832619534872992e6;53.16062773270899;-5.396387723038308e19;3.2923293731979908e16;1.5510988156530944e-13;1.1434535482083225e-14
3.726e-15;-2.4300961799360402e-8;2.0070774728084458e-11;6.832565570995762e6;53.19355102644097;-5.398720026790664e19;3.2944234843192148e16;1.5510743146620215e-13;1.1436986120273515e-14
3.727e-15;-2.4294129233789405e-8;2.0070827921635485e-11;6.832511583795494e6;53.226495261284164;-5.401053834345116e19;3.296519345538064e16;1.5510498032753235e-13;1.143943779837187e-14
3.728000000000001e-15;-2.428729672220561e-8;2.0070881148130748e-11;6.832457573257151e6;53.259460454739546;-5.403389146988759e19;3.298616958654058e16;1.5510252814864229e-13;1.1441890517036204e-14
3.7290000000000004e-15;-2.428046426463235e-8;2.0070934407591203e-11;6.832403539365681e6;53.29244662432609;-5.405725966010238e19;3.3007163254574924e16;1.551000749288738e-13;1.1444344276925112e-14
3.73e-15;-2.4273631861092987e-8;2.0070987700037827e-11;6.832349482106021e6;53.32545378758066;-5.408064292699413e19;3.302817447752446e16;1.550976206675682e-13;1.1446799078697534e-14
3.731e-15;-2.426679951161088e-8;2.0071041025491614e-11;6.832295401463093e6;53.358481962058185;-5.4104041283475956e19;3.3049203273391296e16;1.550951653640661e-13;1.1449254923013062e-14
3.732e-15;-2.4259967216209418e-8;2.0071094383973576e-11;6.83224129742181e6;53.39153116533158;-5.412745474247446e19;3.307024966020283e16;1.5509270901770773e-13;1.1451711810532002e-14
3.7330000000000005e-15;-2.4253134974911995e-8;2.007114777550474e-11;6.832187169967067e6;53.424601414991784;-5.415088331693021e19;3.3091313656000204e16;1.5509025162783257e-13;1.1454169741914939e-14
3.734e-15;-2.424630278774203e-8;2.0071201200106157e-11;6.83213301908375e6;53.457692728647785;-5.417432701979799e19;3.3112395278916184e16;1.550877931937797e-13;1.1456628717823112e-14
3.735e-15;-2.4239470654722945e-8;2.0071254657798885e-11;6.832078844756731e6;53.4908051239267;-5.4197785864045265e19;3.313349454704926e16;1.550853337148876e-13;1.1459088738918485e-14
3.736e-15;-2.423263857587819e-8;2.007130814860401e-11;6.832024646970867e6;53.52393861847375;-5.422125986265425e19;3.3154611478462164e16;1.5508287319049414e-13;1.1461549805863326e-14
3.7370000000000006e-15;-2.4225806551231217e-8;2.0071361672542627e-11;6.831970425711004e6;53.55709322995221;-5.424474902862079e19;3.317574609132629e16;1.5508041161993674e-13;1.1464011919320549e-14
3.738e-15;-2.4218974580805507e-8;2.0071415229635856e-11;6.831916180961976e6;53.59026897604353;-5.426825337495492e19;3.319689840383705e16;1.5507794900255221e-13;1.146647507995381e-14
3.739e-15;-2.4212142664624545e-8;2.007146881990483e-11;6.831861912708601e6;53.62346587444737;-5.4291772914679005e19;3.3218068434138296e16;1.5507548533767672e-13;1.1468939288427003e-14
3.74e-15;-2.4205310802711836e-8;2.0071522443370706e-11;6.831807620935686e6;53.65668394288151;-5.431530766083186e19;3.3239256200527064e16;1.5507302062464602e-13;1.1471404545404707e-14
3.741000000000001e-15;-2.41984789950909e-8;2.007157610005465e-11;6.831753305628025e6;53.68992319908203;-5.433885762646454e19;3.3260461721133244e16;1.5507055486279522e-13;1.1473870851552284e-14
3.7420000000000005e-15;-2.4191647241785273e-8;2.007162978997785e-11;6.831698966770398e6;53.723183660803166;-5.43624228246417e19;3.3281685014287444e16;1.550680880514589e-13;1.1476338207535206e-14
3.743e-15;-2.4184815542818502e-8;2.007168351316151e-11;6.831644604347574e6;53.75646534581745;-5.438600326844356e19;3.33029260982078e16;1.5506562018997106e-13;1.1478806614020031e-14
3.744e-15;-2.4177983898214153e-8;2.0071737269626858e-11;6.831590218344305e6;53.78976827191566;-5.440959897096224e19;3.3324184991217784e16;1.5506315127766515e-13;1.1481276071673377e-14
3.745e-15;-2.4171152307995808e-8;2.007179105939513e-11;6.831535808745334e6;53.82309245690688;-5.44332099453061e19;3.3345461711655784e16;1.5506068131387407e-13;1.1483746581162823e-14
3.7460000000000005e-15;-2.416432077218706e-8;2.0071844882487588e-11;6.8314813755353885e6;53.85643791861853;-5.445683620459591e19;3.3366756277886784e16;1.5505821029793015e-13;1.1486218143156241e-14
3.747e-15;-2.4157489290811527e-8;2.0071898738925506e-11;6.8314269186991835e6;53.88980467489642;-5.448047776196702e19;3.338806870820582e16;1.550557382291651e-13;1.148869075832224e-14
3.748e-15;-2.415065786389283e-8;2.007195262873018e-11;6.831372438221421e6;53.92319274360462;-5.450413463056853e19;3.3409399021027692e16;1.5505326510691016e-13;1.1491164427329911e-14
3.749e-15;-2.414382649145461e-8;2.0072006551922925e-11;6.83131793408679e6;53.95660214262565;-5.4527806823564526e19;3.3430747234805744e16;1.5505079093049597e-13;1.149363915084877e-14
3.7500000000000006e-15;-2.4136995173520524e-8;2.0072060508525067e-11;6.831263406279967e6;53.99003288986045;-5.455149435413166e19;3.345211336789745e16;1.5504831569925266e-13;1.1496114929549356e-14
3.7510000000000004e-15;-2.4130163910114244e-8;2.0072114498557957e-11;6.831208854785613e6;54.02348500322835;-5.457519723546224e19;3.347349743880946e16;1.5504583941250966e-13;1.1498591764102141e-14
3.752e-15;-2.4123332701259457e-8;2.007216852204296e-11;6.831154279588377e6;54.056958500667164;-5.459891548076152e19;3.34948994660346e16;1.5504336206959589e-13;1.1501069655178597e-14
3.753e-15;-2.411650154697987e-8;2.007222257900146e-11;6.831099680672896e6;54.0904534001332;-5.462264910324913e19;3.35163194679897e16;1.5504088366983973e-13;1.1503548603450773e-14
3.754000000000001e-15;-2.4109670447299196e-8;2.007227666945486e-11;6.831045058023793e6;54.12396971960119;-5.464639811615979e19;3.353775746327193e16;1.5503840421256908e-13;1.1506028609590955e-14
3.7550000000000005e-15;-2.4102839402241172e-8;2.007233079342458e-11;6.830990411625677e6;54.15750747706446;-5.467016253274129e19;3.3559213470415204e16;1.5503592369711115e-13;1.1508509674272355e-14
3.756e-15;-2.4096008411829545e-8;2.0072384950932055e-11;6.830935741463144e6;54.19106669053488;-5.469394236625561e19;3.358068750798795e16;1.550334421227926e-13;1.1510991798168536e-14
3.757e-15;-2.408917747608808e-8;2.0072439141998746e-11;6.830881047520778e6;54.22464737804287;-5.471773762998018e19;3.3602179594511988e16;1.5503095948893948e-13;1.1513474981953625e-14
3.758e-15;-2.408234659504056e-8;2.0072493366646123e-11;6.830826329783148e6;54.25824955763738;-5.47415483372047e19;3.3623689748692064e16;1.5502847579487738e-13;1.1515959226302582e-14
3.7590000000000005e-15;-2.4075515768710776e-8;2.007254762489568e-11;6.830771588234811e6;54.29187324738607;-5.476537450123507e19;3.3645217989083824e16;1.550259910399313e-13;1.1518444531890617e-14
3.76e-15;-2.406868499712254e-8;2.0072601916768926e-11;6.83071682286031e6;54.325518465375154;-5.4789216135390314e19;3.366676433441498e16;1.5502350522342558e-13;1.1520930899393657e-14
3.761e-15;-2.406185428029968e-8;2.0072656242287392e-11;6.830662033644174e6;54.35918522970957;-5.481307325300439e19;3.3688328803279604e16;1.5502101834468406e-13;1.152341832948815e-14
3.762e-15;-2.4055023618266037e-8;2.0072710601472623e-11;6.830607220570921e6;54.392873558512846;-5.4836945867424236e19;3.3709911414425916e16;1.5501853040303e-13;1.1525906822851212e-14
3.7630000000000006e-15;-2.4048193011045465e-8;2.007276499434618e-11;6.830552383625054e6;54.42658346992727;-5.486083399201263e19;3.3731512186616324e16;1.550160413977861e-13;1.1528396380160341e-14
3.7640000000000004e-15;-2.404136245866184e-8;2.007281942092965e-11;6.830497522791062e6;54.46031498211389;-5.4884737640146395e19;3.3753131138560104e16;1.5501355132827447e-13;1.1530887002093965e-14
3.765e-15;-2.4034531961139048e-8;2.0072873881244633e-11;6.830442638053422e6;54.49406811325245;-5.490865682521604e19;3.3774768288987884e16;1.5501106019381664e-13;1.1533378689330506e-14
3.766e-15;-2.4027701518500994e-8;2.0072928375312745e-11;6.830387729396597e6;54.52784288154144;-5.49325915606272e19;3.379642365673773e16;1.5500856799373359e-13;1.1535871442549656e-14
3.767e-15;-2.4020871130771596e-8;2.0072982903155627e-11;6.830332796805036e6;54.56163930519818;-5.49565418597986e19;3.381809726059888e16;1.5500607472734566e-13;1.153836526243102e-14
3.7680000000000005e-15;-2.401404079797479e-8;2.0073037464794932e-11;6.830277840263177e6;54.59545740245878;-5.498050773616568e19;3.3839789119424904e16;1.5500358039397272e-13;1.1540860149655412e-14
3.769e-15;-2.4007210520134526e-8;2.0073092060252333e-11;6.830222859755441e6;54.6292971915782;-5.50044892031757e19;3.386149925207124e16;1.5500108499293397e-13;1.1543356104903622e-14
3.77e-15;-2.400038029727477e-8;2.0073146689549525e-11;6.830167855266238e6;54.66315869083027;-5.502848627429262e19;3.3883227677429616e16;1.5499858852354812e-13;1.15458531288574e-14
3.771e-15;-2.3993550129419506e-8;2.0073201352708215e-11;6.830112826779963e6;54.6970419185077;-5.5052498962992685e19;3.390497441440793e16;1.549960909851332e-13;1.1548351222198998e-14
3.7720000000000006e-15;-2.3986720016592725e-8;2.0073256049750132e-11;6.830057774281001e6;54.730946892922105;-5.5076527282768994e19;3.392673948191144e16;1.5499359237700676e-13;1.1550850385611179e-14
3.773e-15;-2.3979889958818444e-8;2.0073310780697026e-11;6.830002697753718e6;54.76487363240402;-5.5100571247127405e19;3.3948522898902864e16;1.549910926984857e-13;1.155335061977736e-14
3.774e-15;-2.397305995612069e-8;2.007336554557066e-11;6.829947597182471e6;54.79882215530292;-5.512463086958821e19;3.3970324684349064e16;1.5498859194888644e-13;1.1555851925381414e-14
3.775e-15;-2.396623000852351e-8;2.0073420344392814e-11;6.829892472551602e6;54.83279247998727;-5.51487061636885e19;3.399214485722872e16;1.5498609012752464e-13;1.1558354303108036e-14
3.776000000000001e-15;-2.3959400116050957e-8;2.0073475177185293e-11;6.829837323845439e6;54.8667846248445;-5.5172797142976725e19;3.401398343661488e16;1.5498358723371563e-13;1.1560857753642132e-14
3.7770000000000004e-15;-2.395257027872711e-8;2.0073530043969917e-11;6.829782151048296e6;54.900798608281114;-5.519690382101844e19;3.403584044153641e16;1.549810832667739e-13;1.1563362277669567e-14
3.778e-15;-2.3945740496576064e-8;2.0073584944768523e-11;6.829726954144475e6;54.934834448722654;-5.522102621139219e19;3.4057715891007188e16;1.5497857822601352e-13;1.1565867875876529e-14
3.779e-15;-2.393891076962192e-8;2.0073639879602973e-11;6.829671733118264e6;54.96889216461366;-5.524516432769181e19;3.407960980421048e16;1.5497607211074798e-13;1.156837454894982e-14
3.78e-15;-2.39320810978888e-8;2.0073694848495136e-11;6.829616487953937e6;55.00297177441787;-5.526931818352631e19;3.4101522200122084e16;1.5497356492029011e-13;1.1570882297577072e-14
3.7810000000000005e-15;-2.3925251481400847e-8;2.007374985146691e-11;6.829561218635753e6;55.037073296618;-5.529348779251835e19;3.4123453098065644e16;1.5497105665395217e-13;1.1573391122446171e-14
3.782e-15;-2.391842192018221e-8;2.0073804888540208e-11;6.82950592514796e6;55.071196749716066;-5.531767316830567e19;3.414540251701335e16;1.5496854731104592e-13;1.157590102424573e-14
3.783e-15;-2.3911592414257062e-8;2.0073859959736958e-11;6.829450607474792e6;55.10534215223308;-5.53418743245408e19;3.4167370476249828e16;1.5496603689088248e-13;1.1578412003664967e-14
3.784e-15;-2.3904762963649586e-8;2.007391506507911e-11;6.829395265600467e6;55.139509522709325;-5.536609127489135e19;3.4189356994967364e16;1.5496352539277232e-13;1.1580924061393665e-14
3.7850000000000006e-15;-2.3897933568383984e-8;2.0073970204588632e-11;6.829339899509192e6;55.17369887970429;-5.539032403303859e19;3.4211362092389144e16;1.5496101281602546e-13;1.158343719812221e-14
3.786e-15;-2.3891104228484476e-8;2.0074025378287513e-11;6.82928450918516e6;55.20791024179668;-5.541457261267896e19;3.4233385787721428e16;1.5495849915995118e-13;1.158595141454153e-14
3.787e-15;-2.388427494397529e-8;2.0074080586197753e-11;6.829229094612547e6;55.242143627584404;-5.543883702752487e19;3.42554281003196e16;1.5495598442385834e-13;1.158846671134321e-14
3.788e-15;-2.387744571488068e-8;2.007413582834138e-11;6.82917365577552e6;55.27639905568473;-5.546311729130211e19;3.4277489049419256e16;1.5495346860705512e-13;1.1590983089219271e-14
3.789000000000001e-15;-2.3870616541224903e-8;2.0074191104740437e-11;6.829118192658229e6;55.31067654473415;-5.548741341775105e19;3.4299568654399876e16;1.5495095170884905e-13;1.1593500548862532e-14
3.7900000000000004e-15;-2.3863787423032245e-8;2.0074246415416983e-11;6.829062705244811e6;55.34497611338855;-5.551172542062793e19;3.4321666934537344e16;1.5494843372854716e-13;1.15960190909662e-14
3.791e-15;-2.3856958360327e-8;2.0074301760393096e-11;6.82900719351939e6;55.379297780323085;-5.553605331370344e19;3.4343783909258656e16;1.5494591466545593e-13;1.1598538716224249e-14
3.792e-15;-2.3850129353133482e-8;2.0074357139690875e-11;6.828951657466076e6;55.41364156423234;-5.55603971107628e19;3.4365919597931572e16;1.5494339451888113e-13;1.160105942533109e-14
3.793e-15;-2.3843300401476015e-8;2.007441255333244e-11;6.828896097068965e6;55.448007483830274;-5.55847568256073e19;3.4388074019962784e16;1.5494087328812803e-13;1.1603581218981915e-14
3.7940000000000005e-15;-2.3836471505378946e-8;2.0074468001339925e-11;6.828840512312139e6;55.48239555785024;-5.560913247205184e19;3.441024719482199e16;1.549383509725013e-13;1.1606104097872229e-14
3.795e-15;-2.3829642664866634e-8;2.0074523483735482e-11;6.828784903179667e6;55.51680580504506;-5.563352406392559e19;3.4432439141942412e16;1.5493582757130493e-13;1.1608628062698477e-14
3.796e-15;-2.3822813879963455e-8;2.0074579000541288e-11;6.828729269655603e6;55.551238244187005;-5.565793161507486e19;3.445464988085283e16;1.5493330308384248e-13;1.1611153114157263e-14
3.797e-15;-2.38159851506938e-8;2.0074634551779534e-11;6.828673611723988e6;55.585692894067854;-5.568235513935938e19;3.4476879430992316e16;1.549307775094168e-13;1.161367925294626e-14
3.7980000000000006e-15;-2.3809156477082075e-8;2.0074690137472427e-11;6.828617929368849e6;55.620169773498844;-5.570679465065477e19;3.4499127811964024e16;1.5492825084733012e-13;1.1616206479763313e-14
3.7990000000000004e-15;-2.3802327859152707e-8;2.00747457576422e-11;6.828562222574199e6;55.65466890131081;-5.5731250162850095e19;3.4521395043301624e16;1.549257230968842e-13;1.1618734795307219e-14
3.8e-15;-2.3795499296930132e-8;2.0074801412311104e-11;6.828506491324035e6;55.689190296354106;-5.575572168985137e19;3.4543681144566748e16;1.549231942573801e-13;1.1621264200277158e-14
3.801e-15;-2.3788670790438808e-8;2.00748571015014e-11;6.828450735602345e6;55.723733977498675;-5.578020924557838e19;3.4565986135384584e16;1.5492066432811824e-13;1.1623794695372883e-14
3.802000000000001e-15;-2.3781842339703205e-8;2.0074912825235378e-11;6.8283949553931e6;55.75829996363406;-5.580471284396629e19;3.458831003541765e16;1.5491813330839866e-13;1.1626326281294737e-14
3.8030000000000005e-15;-2.3775013944747813e-8;2.0074968583535342e-11;6.828339150680256e6;55.792888273669476;-5.582923249896557e19;3.4610652864223852e16;1.5491560119752056e-13;1.162885895874397e-14
3.804e-15;-2.3768185605597132e-8;2.0075024376423615e-11;6.828283321447757e6;55.8274989265337;-5.5853768224540385e19;3.463301464159118e16;1.5491306799478276e-13;1.1631392728422097e-14
3.805e-15;-2.3761357322275683e-8;2.0075080203922542e-11;6.828227467679532e6;55.86213194117529;-5.5878320034673705e19;3.4655395387156636e16;1.549105336994832e-13;1.1633927591031177e-14
3.806e-15;-2.3754529094808003e-8;2.0075136066054482e-11;6.828171589359498e6;55.89678733656245;-5.590288794335855e19;3.4677795120670748e16;1.5490799831091955e-13;1.1636463547274224e-14
3.8070000000000005e-15;-2.3747700923218643e-8;2.007519196284182e-11;6.828115686471554e6;55.93146513168312;-5.59274719646076e19;3.470021386184598e16;1.5490546182838864e-13;1.1639000597854513e-14
3.808e-15;-2.374087280753217e-8;2.0075247894306952e-11;6.82805975899959e6;55.966165345544965;-5.59520721124452e19;3.472265163050416e16;1.5490292425118682e-13;1.1641538743476122e-14
3.809e-15;-2.373404474777317e-8;2.00753038604723e-11;6.828003806927477e6;56.00088799717547;-5.597668840091372e19;3.4745108446414684e16;1.5490038557860976e-13;1.164407798484367e-14
3.81e-15;-2.3727216743966244e-8;2.0075359861360297e-11;6.827947830239076e6;56.03563310562188;-5.600132084406865e19;3.4767584329377812e16;1.548978458099526e-13;1.1646618322662279e-14
3.8110000000000006e-15;-2.3720388796136006e-8;2.0075415896993402e-11;6.827891828918232e6;56.07040068995126;-5.602596945598202e19;3.479007929931032e16;1.5489530494450984e-13;1.1649159757637853e-14
3.8120000000000004e-15;-2.3713560904307087e-8;2.007547196739409e-11;6.827835802948776e6;56.10519076925058;-5.605063425074048e19;3.4812593376013804e16;1.5489276298157541e-13;1.1651702290476684e-14
3.813e-15;-2.370673306850414e-8;2.007552807258486e-11;6.827779752314525e6;56.140003362626594;-5.607531524244624e19;3.4835126579371692e16;1.548902199204426e-13;1.1654245921885974e-14
3.814e-15;-2.3699905288751824e-8;2.0075584212588222e-11;6.827723676999282e6;56.17483848920597;-5.6100012445216416e19;3.4857678929368376e16;1.5488767576040406e-13;1.1656790652573166e-14
3.815000000000001e-15;-2.3693077565074824e-8;2.0075640387426713e-11;6.827667576986837e6;56.20969616813534;-5.612472587318347e19;3.488025044593207e16;1.54885130500752e-13;1.1659336483246569e-14
3.8160000000000005e-15;-2.3686249897497838e-8;2.0075696597122882e-11;6.827611452260964e6;56.24457641858127;-5.614945554049631e19;3.490284114898074e16;1.548825841407778e-13;1.166188341461513e-14
3.817e-15;-2.3679422286045576e-8;2.00757528416993e-11;6.827555302805423e6;56.27947925973025;-5.6174201461317485e19;3.4925451058581052e16;1.548800366797724e-13;1.1664431447388025e-14
3.818e-15;-2.367259473074277e-8;2.0075809121178558e-11;6.827499128603961e6;56.314404710788835;-5.619896364982584e19;3.494808019465198e16;1.5487748811702608e-13;1.1666980582275474e-14
3.819e-15;-2.3665767231614168e-8;2.007586543558327e-11;6.827442929640312e6;56.34935279098349;-5.622374212021554e19;3.4970728577322064e16;1.5487493845182854e-13;1.1669530819988123e-14
